,iter,scenario,cost
115,38,slow transition,226.03209831819467
116,38,fast transition,242.03812687244937
117,39,no transition,208.42901806251137
118,39,slow transition,214.8702406067348
119,39,fast transition,289.12361473410976
120,40,no transition,206.4836352578813
121,40,slow transition,179.2137264465539
122,40,fast transition,308.1418259246841
123,41,no transition,185.5114406805349
124,41,slow transition,208.62295955369493
125,41,fast transition,189.3440931138491
126,42,no transition,215.4012413205911
127,42,slow transition,165.0757536610114
128,42,fast transition,410.53407099653595
129,43,no transition,195.77049163737294
130,43,slow transition,199.7567547958299
131,43,fast transition,266.6645713142649
132,44,no transition,255.10635853896835
133,44,slow transition,246.44276476550124
134,44,fast transition,196.196223747192
135,45,no transition,158.2084618561087
136,45,slow transition,218.17918139161793
137,45,fast transition,202.7390029141223
138,46,no transition,195.2359361127176
139,46,slow transition,273.1147351174604
140,46,fast transition,242.45592306716742
141,47,no transition,184.39222033930562
142,47,slow transition,206.6288693147422
143,47,fast transition,171.86626682790015
144,48,no transition,192.31538001318543
145,48,slow transition,159.984078390192
146,48,fast transition,219.73670353781517
147,49,no transition,171.16401782927935
148,49,slow transition,194.20390377560398
149,49,fast transition,204.07960027129226
150,50,no transition,211.48167832849217
151,50,slow transition,172.22046230270107
152,50,fast transition,210.2855368038234
153,51,no transition,172.04026689130205
154,51,slow transition,281.77324771716803
155,51,fast transition,311.89671381314463
156,52,no transition,180.0201403312103
157,52,slow transition,235.48403720447752
158,52,fast transition,182.52573642126217
159,53,no transition,168.9153147531831
160,53,slow transition,199.4346296409949
161,53,fast transition,247.35621838592866
162,54,no transition,200.49950135054493
163,54,slow transition,195.81374156056094
164,54,fast transition,168.52096068581852
165,55,no transition,189.75637386419632
166,55,slow transition,260.9634575511983
167,55,fast transition,158.29666423273414
168,56,no transition,195.3999007905458
169,56,slow transition,219.8487308018713
170,56,fast transition,240.59454824839275
171,57,no transition,199.7129646060056
172,57,slow transition,182.62802101318374
173,57,fast transition,210.7334002602715
174,58,no transition,198.643630374444
175,58,slow transition,175.27741306542168
176,58,fast transition,314.9951163535336
177,59,no transition,202.58015455520106
178,59,slow transition,261.7129002475504
179,59,fast transition,238.8297470454304
180,60,no transition,201.68318941423055
181,60,slow transition,237.83189218073386
182,60,fast transition,351.06570655462764
183,61,no transition,224.67346503329324
184,61,slow transition,227.15684456261644
185,61,fast transition,343.4276371844806
186,62,no transition,176.77425599999407
187,62,slow transition,195.9199464973794
188,62,fast transition,288.11870406299875
189,63,no transition,204.0314607548195
190,63,slow transition,183.88287452321504
191,63,fast transition,248.2881978377277
192,64,no transition,167.65042257968463
193,64,slow transition,207.06480639184497
194,64,fast transition,248.57023024293778
195,65,no transition,155.4353763877868
196,65,slow transition,191.6234380540595
197,65,fast transition,337.20985052323164
198,66,no transition,204.30138441295423
199,66,slow transition,225.3876382283483
200,66,fast transition,199.20110031625254
201,67,no transition,205.24161147301118
202,67,slow transition,199.86308072823513
203,67,fast transition,311.25644732644037
204,68,no transition,231.40213900213288
205,68,slow transition,231.15107835266778
206,68,fast transition,266.94340675305426
207,69,no transition,175.7015043373987
208,69,slow transition,174.68211760324607
209,69,fast transition,316.42667520196835
210,70,no transition,180.27605677697247
211,70,slow transition,166.42347154932258
212,70,fast transition,180.93184748773467
213,71,no transition,224.32125125188406
214,71,slow transition,219.81688788389945
215,71,fast transition,206.52827706587206
216,72,no transition,182.0776737293322
217,72,slow transition,213.24662438084744
218,72,fast transition,211.89142695689978
219,73,no transition,166.3833869233888
220,73,slow transition,200.0101558057635
221,73,fast transition,235.6358453300568
222,74,no transition,203.65671738729955
223,74,slow transition,208.96512918593112
224,74,fast transition,170.02206420543123
225,75,no transition,190.09505319460308
226,75,slow transition,157.09682518646665
227,75,fast transition,296.86233520890835
228,76,no transition,204.9846019499935
229,76,slow transition,204.83897877322394
230,76,fast transition,320.1371296279781
231,77,no transition,189.41388529275994
232,77,slow transition,184.29544603951555
233,77,fast transition,198.48900840826076
234,78,no transition,197.21749963703144
235,78,slow transition,204.8283395820591
236,78,fast transition,282.59529699552655
237,79,no transition,236.54446415717555
238,79,slow transition,221.3814145505263
239,79,fast transition,281.1230493975609
240,80,no transition,198.3398575113472
241,80,slow transition,281.59788258204327
242,80,fast transition,243.04878638668544
243,81,no transition,183.9800776738101
244,81,slow transition,297.4107829960617
245,81,fast transition,326.94947852124807
246,82,no transition,198.47592716691028
247,82,slow transition,160.3083577212505
248,82,fast transition,203.62104610776387
249,83,no transition,211.2957308067672
250,83,slow transition,263.3528782173176
251,83,fast transition,313.9244264751921
252,84,no transition,216.38366968627872
253,84,slow transition,227.7846307346097
254,84,fast transition,227.98875154785893
255,85,no transition,170.55382052786612
256,85,slow transition,285.99469994554113
257,85,fast transition,179.28471348559523
258,86,no transition,207.0462909673633
259,86,slow transition,220.25936092273605
260,86,fast transition,263.69537402263745
261,87,no transition,158.74622110005933
262,87,slow transition,318.1368677925286
263,87,fast transition,179.15446973915442
264,88,no transition,175.323136802845
265,88,slow transition,205.23830998267545
266,88,fast transition,279.0852654140765
267,89,no transition,239.12112505880347
268,89,slow transition,224.93895159059608
269,89,fast transition,205.18710589007765
270,90,no transition,208.79299000129836
271,90,slow transition,258.75573681027595
272,90,fast transition,272.8169685644367
273,91,no transition,196.67887565112196
274,91,slow transition,208.50917367518505
275,91,fast transition,240.98842776694082
276,92,no transition,183.7581757440773
277,92,slow transition,249.5867407987911
278,92,fast transition,239.8932321813996
279,93,no transition,213.43377173239458
280,93,slow transition,211.74243332886584
281,93,fast transition,233.29100072502015
282,94,no transition,177.921720256165
283,94,slow transition,219.76150287344691
284,94,fast transition,280.61813540103986
285,95,no transition,209.46417879346902
286,95,slow transition,216.87342324314807
287,95,fast transition,281.4822361446596
288,96,no transition,193.60355490609348
289,96,slow transition,196.96040393795673
290,96,fast transition,196.40785596315848
291,97,no transition,187.27474297834914
292,97,slow transition,240.30413461853334
293,97,fast transition,260.5636804316276
294,98,no transition,171.89685497944697
295,98,slow transition,217.79282939158392
296,98,fast transition,208.28221145997193
297,99,no transition,176.8220552561866
298,99,slow transition,187.97973470904026
299,99,fast transition,212.04127228864473
300,100,no transition,194.13106003873705
301,100,slow transition,273.5749729307067
302,100,fast transition,154.43548355223393
303,101,no transition,168.19726373569705
304,101,slow transition,214.2539041992291
305,101,fast transition,306.20484270560803
306,102,no transition,145.78674301350324
307,102,slow transition,203.59707874779536
308,102,fast transition,395.9573627188531
309,103,no transition,179.81531349891603
310,103,slow transition,260.8347314920372
311,103,fast transition,229.09373231990338
312,104,no transition,173.02224062565136
313,104,slow transition,207.15544649226732
314,104,fast transition,232.92618465516856
315,105,no transition,186.8956550084316
316,105,slow transition,228.5852911417394
317,105,fast transition,146.23200210103644
318,106,no transition,184.78775401998013
319,106,slow transition,180.9933745607516
320,106,fast transition,220.39341965634574
321,107,no transition,222.21646726526606
322,107,slow transition,243.1176014473568
323,107,fast transition,249.12719105400055
324,108,no transition,197.99123659331445
325,108,slow transition,152.87595544911622
326,108,fast transition,206.43508537708817
327,109,no transition,157.1468574264146
328,109,slow transition,218.9711744460031
329,109,fast transition,180.50239379460098
330,110,no transition,177.2648086708418
331,110,slow transition,184.2715877171765
332,110,fast transition,163.69768783897544
333,111,no transition,214.17908327018364
334,111,slow transition,215.0076696739523
335,111,fast transition,198.93182212715092
336,112,no transition,193.70904408883612
337,112,slow transition,227.9637470165688
338,112,fast transition,196.98068196597566
339,113,no transition,199.8396361137657
340,113,slow transition,255.55740996376494
341,113,fast transition,278.87556433510895
342,114,no transition,184.17195438987162
343,114,slow transition,190.00894484275733
344,114,fast transition,223.51777433254514
345,115,no transition,175.4610031319448
346,115,slow transition,178.92368320620287
347,115,fast transition,275.5938513785525
348,116,no transition,183.45835676383717
349,116,slow transition,185.80693752899015
350,116,fast transition,245.99567294097255
351,117,no transition,194.5323565394796
352,117,slow transition,262.6024848766388
353,117,fast transition,192.86359760388876
354,118,no transition,189.83377815169544
355,118,slow transition,177.74412980433047
356,118,fast transition,271.44183383945403
357,119,no transition,209.52386025680107
358,119,slow transition,205.0258325372188
359,119,fast transition,254.91324248193692
360,120,no transition,194.78885938097275
361,120,slow transition,240.50892509939294
362,120,fast transition,176.42992716275086
363,121,no transition,176.3140431296915
364,121,slow transition,208.81243875729237
365,121,fast transition,173.5443525430797
366,122,no transition,179.98679796936838
367,122,slow transition,161.19615159107963
368,122,fast transition,241.53015229263661
369,123,no transition,210.1287884734334
370,123,slow transition,195.59974795514287
371,123,fast transition,256.3920913869944
372,124,no transition,189.50053273555287
373,124,slow transition,245.45232932427862
374,124,fast transition,212.10917044868626
375,125,no transition,183.6043384499544
376,125,slow transition,193.50244820008544
377,125,fast transition,365.5409405317774
378,126,no transition,172.12716681136843
379,126,slow transition,199.072899033476
380,126,fast transition,248.38955265945393
381,127,no transition,211.25391037470087
382,127,slow transition,204.0242921538305
383,127,fast transition,181.8090707033025
384,128,no transition,253.0385651728188
385,128,slow transition,260.58312393974757
386,128,fast transition,241.37846593498344
387,129,no transition,186.09399417422506
388,129,slow transition,190.99002719856344
389,129,fast transition,548.3524201866927
390,130,no transition,237.47736910551524
391,130,slow transition,220.20938837697835
392,130,fast transition,195.27184889281517
393,131,no transition,156.7877691781773
394,131,slow transition,214.35840358523083
395,131,fast transition,229.3847219973359
396,132,no transition,172.66146810060468
397,132,slow transition,184.08062918784125
398,132,fast transition,214.9353254261708
399,133,no transition,186.93001682141485
400,133,slow transition,241.2613280472756
401,133,fast transition,208.70806016311812
402,134,no transition,182.62635942353128
403,134,slow transition,201.0370335967838
404,134,fast transition,174.90026415007338
405,135,no transition,182.7357928754408
406,135,slow transition,233.26783967297445
407,135,fast transition,189.96532254533633
408,136,no transition,189.65048087219296
409,136,slow transition,206.14808882640423
410,136,fast transition,193.7072554546563
411,137,no transition,196.66128606773282
412,137,slow transition,178.06038658406405
413,137,fast transition,182.22770869582732
414,138,no transition,182.19862837700347
415,138,slow transition,199.8988618664131
416,138,fast transition,214.87801460286624
417,139,no transition,173.09530515273119
418,139,slow transition,216.40783048814444
419,139,fast transition,251.32457202659975
420,140,no transition,168.1219911892683
421,140,slow transition,214.46350832291907
422,140,fast transition,175.60475785917978
423,141,no transition,187.9914432054229
424,141,slow transition,185.32209495085132
425,141,fast transition,277.43476151267754
426,142,no transition,204.84030639658943
427,142,slow transition,402.87057635297333
428,142,fast transition,206.60660168743635
429,143,no transition,182.82259955590672
430,143,slow transition,177.21066387765688
431,143,fast transition,205.44368126317931
432,144,no transition,205.00607968663564
433,144,slow transition,186.037613102281
434,144,fast transition,185.53659593134375
435,145,no transition,212.51763369027648
436,145,slow transition,202.11559579238036
437,145,fast transition,245.66293659422885
438,146,no transition,157.01416534379783
439,146,slow transition,230.8479907988212
440,146,fast transition,211.79500789714206
441,147,no transition,238.796315038649
442,147,slow transition,202.09468852433787
443,147,fast transition,167.70923522159535
444,148,no transition,167.65959614737233
445,148,slow transition,237.1509289244558
446,148,fast transition,271.9630549769389
447,149,no transition,162.99880656333428
448,149,slow transition,245.48139838286463
449,149,fast transition,170.43404806872545
450,150,no transition,185.76154841820178
451,150,slow transition,229.64362525296843
452,150,fast transition,253.25703161956972
453,151,no transition,190.43786920299075
454,151,slow transition,202.681098484605
455,151,fast transition,180.72599427752556
456,152,no transition,207.95797403352574
457,152,slow transition,263.3644466618174
458,152,fast transition,248.35323202933114
459,153,no transition,207.4744198250635
460,153,slow transition,167.43482919000405
461,153,fast transition,230.78316860244314
462,154,no transition,164.1307905511931
463,154,slow transition,180.3331562257675
464,154,fast transition,210.13216145125122
465,155,no transition,161.92110900429742
466,155,slow transition,192.76262569531283
467,155,fast transition,313.2008667908764
468,156,no transition,180.40762220155642
469,156,slow transition,230.5537559250413
470,156,fast transition,240.1767740025111
471,157,no transition,213.0196716381893
472,157,slow transition,177.42571403318956
473,157,fast transition,207.35880279560044
474,158,no transition,209.4522774207656
475,158,slow transition,257.82603781980816
476,158,fast transition,203.07863324768454
477,159,no transition,223.23986565494917
478,159,slow transition,234.2918258863323
479,159,fast transition,214.9350002787776
480,160,no transition,171.30464481222776
481,160,slow transition,244.80293778727037
482,160,fast transition,288.5996595493426
483,161,no transition,183.25417976821163
484,161,slow transition,206.75618185117503
485,161,fast transition,272.6063493732064
486,162,no transition,167.47806389320817
487,162,slow transition,361.57920405487124
488,162,fast transition,159.2116816229105
489,163,no transition,200.32569146442313
490,163,slow transition,288.40215194802835
491,163,fast transition,270.6098210034649
492,164,no transition,217.11008523306694
493,164,slow transition,224.46425072509376
494,164,fast transition,264.3825207774492
495,165,no transition,152.22956729132406
496,165,slow transition,200.18520740356857
497,165,fast transition,306.82277968295966
498,166,no transition,165.14969933404456
499,166,slow transition,225.54171298893715
500,166,fast transition,311.9896630061937
501,167,no transition,252.0685784198726
502,167,slow transition,318.5494314105783
503,167,fast transition,210.89656287567257
504,168,no transition,226.41807916068663
505,168,slow transition,226.18658561405925
506,168,fast transition,203.35118295662085
507,169,no transition,181.8131038682581
508,169,slow transition,177.98915475332063
509,169,fast transition,192.57889973512178
510,170,no transition,182.56493250642242
511,170,slow transition,254.71747584936725
512,170,fast transition,208.95543174407075
513,171,no transition,201.5186795275412
514,171,slow transition,266.01239377116
515,171,fast transition,246.6681747771819
516,172,no transition,161.04749421761397
517,172,slow transition,182.24702065452556
518,172,fast transition,239.95191354457066
519,173,no transition,167.12496455287106
520,173,slow transition,264.83332300338003
521,173,fast transition,330.4843392548984
522,174,no transition,218.60921798306487
523,174,slow transition,259.12072693485015
524,174,fast transition,201.60022859487586
525,175,no transition,149.3908965994517
526,175,slow transition,203.8363307333654
527,175,fast transition,330.950497747635
528,176,no transition,183.34994509065712
529,176,slow transition,200.99268002380703
530,176,fast transition,229.06791860141348
531,177,no transition,173.63746113990948
532,177,slow transition,189.3522078726127
533,177,fast transition,189.45125442990917
534,178,no transition,171.87707213077988
535,178,slow transition,275.60092985492736
536,178,fast transition,209.78015970716106
537,179,no transition,166.79879837768937
538,179,slow transition,211.46499684385975
539,179,fast transition,224.25766833618087
540,180,no transition,215.48231240312543
541,180,slow transition,177.5628555066997
542,180,fast transition,153.6505084046298
543,181,no transition,169.57799438434628
544,181,slow transition,195.00635918099348
545,181,fast transition,221.30238117670183
546,182,no transition,197.88878091659498
547,182,slow transition,222.5078596596163
548,182,fast transition,272.2714990233911
549,183,no transition,177.86151643122312
550,183,slow transition,206.95562772167975
551,183,fast transition,308.228190819687
552,184,no transition,192.44765250716853
553,184,slow transition,227.11979600479455
554,184,fast transition,230.94775536714815
555,185,no transition,187.82281421247555
556,185,slow transition,223.88460768369345
557,185,fast transition,175.2330233435754
558,186,no transition,210.64171542779076
559,186,slow transition,184.04145558620525
560,186,fast transition,234.0611789812091
561,187,no transition,201.79790191744863
562,187,slow transition,176.23450260943648
563,187,fast transition,340.1523692245352
564,188,no transition,165.81116805201336
565,188,slow transition,296.2200827158421
566,188,fast transition,205.10557441356698
567,189,no transition,169.36398084500107
568,189,slow transition,184.76745945029674
569,189,fast transition,237.19903059767793
570,190,no transition,194.21141187627094
571,190,slow transition,280.7149514423366
572,190,fast transition,249.63316530738743
573,191,no transition,197.45773904868497
574,191,slow transition,169.51185442827716
575,191,fast transition,175.90608880685085
576,192,no transition,218.23806571968757
577,192,slow transition,207.5054626855015
578,192,fast transition,161.90874025648824
579,193,no transition,186.97346342295594
580,193,slow transition,210.99193111343214
581,193,fast transition,196.13486767827047
582,194,no transition,183.20585846220706
583,194,slow transition,218.95706624660468
584,194,fast transition,202.71915667910582
585,195,no transition,191.32283753085343
586,195,slow transition,262.34828950817223
587,195,fast transition,183.9196031181017
588,196,no transition,170.22926383751548
589,196,slow transition,225.0302100194805
590,196,fast transition,245.9300567522071
591,197,no transition,215.53879780691662
592,197,slow transition,207.95792166867028
593,197,fast transition,159.40758341376667
594,198,no transition,157.45466797575713
595,198,slow transition,189.16769285475624
596,198,fast transition,196.45409414837786
597,199,no transition,177.4174159531082
598,199,slow transition,272.88736759181614
599,199,fast transition,225.8656018511708
600,200,no transition,258.51479091052096
601,200,slow transition,216.91520457578144
602,200,fast transition,174.75974312628847
603,201,no transition,202.29448124943178
604,201,slow transition,173.99311826466587
605,201,fast transition,257.2380993719298
606,202,no transition,188.16192337046326
607,202,slow transition,164.1040025625457
608,202,fast transition,355.67788277872376
609,203,no transition,173.427306714835
610,203,slow transition,247.47714954073138
611,203,fast transition,277.525854495974
612,204,no transition,213.6877883792185
613,204,slow transition,198.82875775134494
614,204,fast transition,204.69026063687807
615,205,no transition,170.42091982635694
616,205,slow transition,207.4566963516678
617,205,fast transition,171.9672536448437
618,206,no transition,206.56062836248688
619,206,slow transition,218.3853112636125
620,206,fast transition,139.89980619788162
621,207,no transition,179.5228223512533
622,207,slow transition,220.15799441317506
623,207,fast transition,291.3401704625203
624,208,no transition,211.37285780860378
625,208,slow transition,226.91943366763837
626,208,fast transition,277.5341052087784
627,209,no transition,201.73118467166407
628,209,slow transition,184.48975692473493
629,209,fast transition,237.2435188629105
630,210,no transition,210.81238265612055
631,210,slow transition,213.05118187852767
632,210,fast transition,257.104846981682
633,211,no transition,149.6456630228591
634,211,slow transition,189.62378593363582
635,211,fast transition,232.49956864395318
636,212,no transition,191.0199665196486
637,212,slow transition,188.63281633354103
638,212,fast transition,209.67027006996338
639,213,no transition,188.51227942415875
640,213,slow transition,214.13234461617532
641,213,fast transition,192.37315421960074
642,214,no transition,162.97992751356415
643,214,slow transition,218.2449088717968
644,214,fast transition,213.53386279604652
645,215,no transition,189.29989614410275
646,215,slow transition,201.02411853914987
647,215,fast transition,194.8882375016058
648,216,no transition,177.95528907202308
649,216,slow transition,203.85009082305248
650,216,fast transition,251.24821078868015
651,217,no transition,211.86305578069656
652,217,slow transition,208.00470038686268
653,217,fast transition,265.65251276359925
654,218,no transition,206.12103507561363
655,218,slow transition,265.65741483114095
656,218,fast transition,220.05340253448347
657,219,no transition,194.28816350748215
658,219,slow transition,203.64565599099862
659,219,fast transition,204.97265199650508
660,220,no transition,235.6283033813767
661,220,slow transition,192.64599392348862
662,220,fast transition,186.60839155723636
663,221,no transition,213.44624825501722
664,221,slow transition,243.71306181635094
665,221,fast transition,238.23696069857309
666,222,no transition,175.8657450957305
667,222,slow transition,229.36341570133368
668,222,fast transition,283.91726477012594
669,223,no transition,187.58024461908113
670,223,slow transition,247.12384632061213
671,223,fast transition,227.2608144803497
672,224,no transition,182.7929927689773
673,224,slow transition,236.2742218293308
674,224,fast transition,293.82211522029843
675,225,no transition,196.63718198781382
676,225,slow transition,197.76003581882446
677,225,fast transition,289.3559437468293
678,226,no transition,202.62664495435632
679,226,slow transition,181.71787997383285
680,226,fast transition,211.61328751091136
681,227,no transition,157.67692068381413
682,227,slow transition,413.7530501351585
683,227,fast transition,219.925386669077
684,228,no transition,200.0775924682908
685,228,slow transition,193.526269952884
686,228,fast transition,252.9156831270395
687,229,no transition,172.0702966822855
688,229,slow transition,164.4422654076615
689,229,fast transition,238.43444802295636
690,230,no transition,194.44781759382877
691,230,slow transition,217.20198659423323
692,230,fast transition,199.10185368566212
693,231,no transition,195.90746058227649
694,231,slow transition,223.89968068831212
695,231,fast transition,192.29521512116006
696,232,no transition,170.46872155174307
697,232,slow transition,186.31487387865366
698,232,fast transition,144.86186544214374
699,233,no transition,188.77918603401068
700,233,slow transition,227.89630625869506
701,233,fast transition,239.50618603650508
702,234,no transition,191.59386384652882
703,234,slow transition,224.30807471145712
704,234,fast transition,241.19864344784216
705,235,no transition,178.25660330501003
706,235,slow transition,243.80016684555702
707,235,fast transition,244.71833284601138
708,236,no transition,189.80069971688707
709,236,slow transition,233.2564421862568
710,236,fast transition,262.69230199994956
711,237,no transition,182.71417256997168
712,237,slow transition,252.39386675112905
713,237,fast transition,209.85901270396238
714,238,no transition,177.20171899816845
715,238,slow transition,202.1587080393896
716,238,fast transition,229.3984887246856
717,239,no transition,149.89817086207583
718,239,slow transition,161.41421633499377
719,239,fast transition,283.7399340436547
720,240,no transition,245.00421705602344
721,240,slow transition,211.33538580165887
722,240,fast transition,183.8780694881937
723,241,no transition,169.58271927173575
724,241,slow transition,356.8086152512882
725,241,fast transition,271.0802311934665
726,242,no transition,206.40222573440712
727,242,slow transition,238.5457005733465
728,242,fast transition,168.996691814613
729,243,no transition,214.61639160566344
730,243,slow transition,243.50927296538387
731,243,fast transition,289.9918977717823
732,244,no transition,219.88493888869743
733,244,slow transition,165.46436492711533
734,244,fast transition,164.54257008926643
735,245,no transition,246.79150964635312
736,245,slow transition,175.6865748983172
737,245,fast transition,388.64511700164786
738,246,no transition,185.6509532983079
739,246,slow transition,227.26450381966566
740,246,fast transition,252.48398214493062
741,247,no transition,239.52216405779808
742,247,slow transition,224.80503546283936
743,247,fast transition,191.0648414928903
744,248,no transition,203.22503510648437
745,248,slow transition,193.297920371734
746,248,fast transition,185.2539439971436
747,249,no transition,183.27560245603513
748,249,slow transition,299.84715115391526
749,249,fast transition,191.3012700615933
750,250,no transition,191.30015773359574
751,250,slow transition,263.567068851439
752,250,fast transition,201.46830747466691
753,251,no transition,188.86113078995697
754,251,slow transition,219.75198407508356
755,251,fast transition,192.95234361990111
756,252,no transition,223.71717212714182
757,252,slow transition,176.41986584718188
758,252,fast transition,196.4345106774223
759,253,no transition,169.76834841003026
760,253,slow transition,215.819664124145
761,253,fast transition,189.24836170417436
762,254,no transition,183.02650664042062
763,254,slow transition,267.16622750826144
764,254,fast transition,191.63398560815497
765,255,no transition,175.77937039574607
766,255,slow transition,203.27962716599745
767,255,fast transition,237.84339713318823
768,256,no transition,150.8560271111033
769,256,slow transition,196.84922069643062
770,256,fast transition,286.73206002510886
771,257,no transition,206.12799650426481
772,257,slow transition,204.57471725773394
773,257,fast transition,290.3721663328995
774,258,no transition,224.15104939069286
775,258,slow transition,200.66232465601772
776,258,fast transition,283.7428253458104
777,259,no transition,195.37427572655986
778,259,slow transition,195.21898073321228
779,259,fast transition,288.2121005749986
780,260,no transition,196.6661063870125
781,260,slow transition,217.1832614997148
782,260,fast transition,191.8934664437813
783,261,no transition,290.92606917735725
784,261,slow transition,184.40320275371838
785,261,fast transition,347.0214302987188
786,262,no transition,166.7233325424295
787,262,slow transition,182.1683840553459
788,262,fast transition,176.87879395798456
789,263,no transition,219.04041525005525
790,263,slow transition,209.42117733981806
791,263,fast transition,171.90989047486372
792,264,no transition,182.20111689752292
793,264,slow transition,257.9776556618705
794,264,fast transition,253.2396955169235
795,265,no transition,189.76940252577657
796,265,slow transition,232.1858981172602
797,265,fast transition,300.68792320142313
798,266,no transition,185.57966507125394
799,266,slow transition,151.90642781306124
800,266,fast transition,228.8662796018849
801,267,no transition,167.45181602169723
802,267,slow transition,203.8530524543932
803,267,fast transition,231.19293083063707
804,268,no transition,206.8187348894974
805,268,slow transition,179.93744794422375
806,268,fast transition,143.83848357063556
807,269,no transition,190.57327629302358
808,269,slow transition,256.00075434294297
809,269,fast transition,229.15977404830332
810,270,no transition,206.44257993410025
811,270,slow transition,219.239870029046
812,270,fast transition,267.127881938834
813,271,no transition,179.51051570913324
814,271,slow transition,185.2130308657091
815,271,fast transition,188.7623006983985
816,272,no transition,210.67272727338425
817,272,slow transition,233.9978390535754
818,272,fast transition,265.66421148788794
819,273,no transition,187.31811012675774
820,273,slow transition,179.28676541037518
821,273,fast transition,284.0561904298903
822,274,no transition,201.0582333055174
823,274,slow transition,203.55448244002474
824,274,fast transition,264.3167078526743
825,275,no transition,175.48983877274404
826,275,slow transition,206.7023139931594
827,275,fast transition,188.78679115514493
828,276,no transition,173.204374490842
829,276,slow transition,241.55777353410807
830,276,fast transition,166.20676215229463
831,277,no transition,219.46583717320348
832,277,slow transition,215.02391542112
833,277,fast transition,221.98853467839444
834,278,no transition,192.35849517303504
835,278,slow transition,212.72945983949512
836,278,fast transition,328.4800165103654
837,279,no transition,179.97477681731522
838,279,slow transition,224.72788353264093
839,279,fast transition,228.89768788615999
840,280,no transition,246.78470372351694
841,280,slow transition,179.805379190677
842,280,fast transition,175.95701943153597
843,281,no transition,190.13172019582024
844,281,slow transition,218.1878621371828
845,281,fast transition,218.36421966915898
846,282,no transition,226.2148020827193
847,282,slow transition,191.7727246048142
848,282,fast transition,260.43025702050886
849,283,no transition,170.72675493766002
850,283,slow transition,224.39309064716505
851,283,fast transition,341.22570345401124
852,284,no transition,177.01900148217413
853,284,slow transition,155.03818926122594
854,284,fast transition,249.57670268630787
855,285,no transition,184.01634317572643
856,285,slow transition,228.5504681570567
857,285,fast transition,280.6713829191957
858,286,no transition,138.91411881373617
859,286,slow transition,260.12071432674594
860,286,fast transition,160.00478519912397
861,287,no transition,164.90322618379244
862,287,slow transition,202.46263278005011
863,287,fast transition,380.8827685958379
864,288,no transition,221.35800090707144
865,288,slow transition,271.24701792642117
866,288,fast transition,226.77455969855242
867,289,no transition,246.06516550926924
868,289,slow transition,227.5701606355688
869,289,fast transition,318.52809530726216
870,290,no transition,168.53517735012787
871,290,slow transition,190.10275026756145
872,290,fast transition,180.8544190647571
873,291,no transition,184.93245445800966
874,291,slow transition,173.73619562181443
875,291,fast transition,187.86637680439551
876,292,no transition,187.96223409537777
877,292,slow transition,187.7372725289043
878,292,fast transition,268.81080112635976
879,293,no transition,259.54106783374925
880,293,slow transition,236.8866331782645
881,293,fast transition,208.35350819015937
882,294,no transition,185.8243408223992
883,294,slow transition,149.38191685686576
884,294,fast transition,329.13134806805476
885,295,no transition,217.49535998313837
886,295,slow transition,175.65828147808276
887,295,fast transition,220.9420179213264
888,296,no transition,197.7657924960863
889,296,slow transition,243.74129506890412
890,296,fast transition,234.40298032247404
891,297,no transition,184.81915889287228
892,297,slow transition,219.9133884617535
893,297,fast transition,189.29146100814367
894,298,no transition,233.21068290189257
895,298,slow transition,253.00308467565455
896,298,fast transition,310.10066179550927
897,299,no transition,198.28952566212448
898,299,slow transition,232.9051930776713
899,299,fast transition,219.81560835915556
900,300,no transition,180.57000340552764
901,300,slow transition,223.69843097802385
902,300,fast transition,315.0276739633874
903,301,no transition,197.42452587073117
904,301,slow transition,199.7020921233575
905,301,fast transition,354.27343904451754
906,302,no transition,215.19621048840466
907,302,slow transition,212.1468503992866
908,302,fast transition,271.8806040903665
909,303,no transition,192.24161452388296
910,303,slow transition,204.65752644572248
911,303,fast transition,298.1993273583883
912,304,no transition,206.2595776682424
913,304,slow transition,181.25034850729415
914,304,fast transition,224.40248931655532
915,305,no transition,180.23886869818892
916,305,slow transition,211.2584836263283
917,305,fast transition,283.33342123183866
918,306,no transition,236.4973305585352
919,306,slow transition,262.826022952266
920,306,fast transition,220.95760693417486
921,307,no transition,174.67642168561838
922,307,slow transition,162.1340326562725
923,307,fast transition,234.78491321032985
924,308,no transition,205.3263265306449
925,308,slow transition,200.08518547000955
926,308,fast transition,388.1646636679114
927,309,no transition,153.63613322379763
928,309,slow transition,194.0468978199757
929,309,fast transition,217.17559641376843
930,310,no transition,191.1814725613767
931,310,slow transition,158.87421874259567
932,310,fast transition,293.22304518359323
933,311,no transition,181.4353779256213
934,311,slow transition,214.76905485364418
935,311,fast transition,295.8102679763652
936,312,no transition,178.0226531403748
937,312,slow transition,204.70893616543177
938,312,fast transition,352.4668174664162
939,313,no transition,185.75415603440968
940,313,slow transition,180.01890357774818
941,313,fast transition,213.83103669309602
942,314,no transition,191.81958408165366
943,314,slow transition,254.41259055114006
944,314,fast transition,348.3362791356232
945,315,no transition,190.49300108182908
946,315,slow transition,171.76997848126715
947,315,fast transition,352.28924271360694
948,316,no transition,204.4405814295063
949,316,slow transition,290.7181218393312
950,316,fast transition,185.40725118749398
951,317,no transition,187.8385331212851
952,317,slow transition,226.42302444864114
953,317,fast transition,260.93184478682537
954,318,no transition,193.134887567091
955,318,slow transition,182.7998890713142
