Initial production,Breakpoint 1,Final production,LEXP 1,LEXP 2,Intercept,BIC,RSS
6.14387316713148,7.6570692975482375,7.9412358614019185,-0.1485119191795149,-0.36793263832541456,3.429206430357504,-105.5596806187051,0.010910403482694642
6.14387316713148,7.6570692975482375,7.9412358614019185,-0.1485119191795149,-0.36793263832541456,3.4292064303575076,-105.5596806187051,0.010910403482694642
