Initial production,Breakpoint 1,Final production,LEXP 1,LEXP 2,Intercept,BIC,RSS
-0.8860566476931632,2.7472231480891534,3.179353689611121,-0.0586769880690554,-0.6643379089405299,3.8041787924657595,-57.558211261571294,0.005658047074777614
-0.8860566476931632,2.747223148089155,3.179353689611121,-0.05867698806905544,-0.6643379089405235,3.804178792465758,-57.558211261571294,0.005658047074777614
-0.8860566476931632,2.7472231480891534,3.179353689611121,-0.05867698806905544,-0.6643379089405258,3.8041787924657617,-57.558211261571294,0.005658047074777614
