Tech,n_breaks,First Diff.,AIC,BIC,Intercept,Initial production,Breakpoint 1,Breakpoint 2,Breakpoint 3,Breakpoint 4,Breakpoint 5,Breakpoint 6,Final production,LR 1,LR 2,LR 3,LR 4,LR 5,LR 6,LR 7,Number of observations
Shotgun_Sanger_DNA_Sequencing,0,0,-34.72233765663873,-33.752524357062725,4.729173176595459,7.510554661087867,,,,,,,8.945903241091582,31.32323390943894,,,,,,,12
Shotgun_Sanger_DNA_Sequencing,1,0,-31.698061795673482,-29.758435196521482,4.99912685185876,7.510554661087867,8.60715927538721,,,,,,8.945903241091582,32.91318449823842,24.691993619173893,,,,,,12
Pentaerythritol,0,1,-49.545368077298164,-49.34814349996194,,2.2388802637589955,,,,,,,2.8329765524025707,12.229116225815739,,,,,,,10
Pentaerythritol,0,0,-56.75163734210592,-56.14646715611783,2.1087402577449765,2.2388802637589955,,,,,,,2.8329765524025707,14.531529844841407,,,,,,,10
Ethylene_2,0,1,-18.614616382816692,-19.005178470382592,,3.6264499256521328,,,,,,,4.563149509396815,4.27261688644911,,,,,,,6
Ethylene_2,0,0,-26.827691963608167,-27.244173025152058,1.0231737446900093,3.6264499256521328,,,,,,,4.563149509396815,5.585459492220979,,,,,,,6
Ethylene_2,1,0,-25.280414857775092,-26.113376980862874,0.8662383737943727,3.6264499256521328,4.297004005568006,,,,,,4.563149509396815,2.90188702962344,13.30793742377281,,,,,,6
VinylAcetate,0,1,-21.8616077629175,-22.2521698504834,,2.5119212716417287,,,,,,,3.30471200699638,10.949387594561443,,,,,,,6
VinylAcetate,0,0,-26.346774171554365,-26.763255233098256,1.7213390082349818,2.5119212716417287,,,,,,,3.30471200699638,12.983162445238616,,,,,,,6
VinylAcetate,1,0,-39.71948002013558,-40.55244214322336,1.4419830462190146,2.5119212716417287,3.0185312427691136,,,,,,3.30471200699638,6.536161035971865,24.28499320625258,,,,,,6
CarbonBlack,0,1,-22.177976668691812,-23.0793643800237,,3.211922707582875,,,,,,,3.9433760871819508,0.923744548263572,,,,,,,4
