Tech,Normalized cumulative production,Normalized unit cost
Monochrome_Television,356.3333333333333,0.42567567567567566
Monochrome_Television,391.6111111111111,0.42905405405405406
Monochrome_Television,423.3333333333333,0.39864864864864863
Monochrome_Television,457.6666666666667,0.40878378378378377
Monochrome_Television,493.6111111111111,0.3716216216216216
Monochrome_Television,533.2222222222222,0.33783783783783783
Monochrome_Television,578.2777777777778,0.28885135135135137
Monochrome_Television,624.7222222222222,0.3141891891891892
Monochrome_Television,664.9444444444445,0.30574324324324326
Monochrome_Television,691.5,0.30067567567567566
Polyvinylchloride,1.0,1.0
Polyvinylchloride,1.3705722070844686,0.9914712153518125
Polyvinylchloride,1.8419618528610355,1.0511727078891258
Polyvinylchloride,2.4604904632152587,0.9850746268656717
Polyvinylchloride,3.346049046321526,0.9722814498933903
Polyvinylchloride,4.4659400544959125,0.9509594882729212
Polyvinylchloride,5.435967302452316,0.9424307036247336
Polyvinylchloride,6.62125340599455,0.9040511727078892
Polyvinylchloride,7.700272479564033,0.7974413646055437
Polyvinylchloride,9.136239782016348,0.7270788912579959
Polyvinylchloride,10.871934604904633,0.6353944562899787
Polyvinylchloride,12.749318801089919,0.5756929637526653
Polyvinylchloride,14.539509536784742,0.5245202558635395
Polyvinylchloride,17.005449591280655,0.4754797441364606
Polyvinylchloride,19.555858310626704,0.3880597014925373
Polyvinylchloride,22.21798365122616,0.36247334754797444
Polyvinylchloride,25.52861035422343,0.35820895522388063
Polyvinylchloride,29.30517711171662,0.3326226012793177
Polyvinylchloride,33.76566757493188,0.3283582089552239
Polyvinylchloride,38.771117166212534,0.30063965884861404
Polyvinylchloride,44.6566757493188,0.27292110874200426
Polyvinylchloride,50.49318801089918,0.2622601279317697
Nuclear_Electricity,1.0,1.0
Nuclear_Electricity,1.169726919544609,1.535513172164973
Nuclear_Electricity,1.2970221092030656,2.4542433727182478
Nuclear_Electricity,1.5938133923414541,2.1399743857123177
Nuclear_Electricity,1.9249578580151814,3.2845334764623497
Nuclear_Electricity,2.7563605839885432,3.8802113003023138
Nuclear_Electricity,3.4953711552591518,5.561609947067432
Nuclear_Electricity,3.716847812572912,5.743627873397815
Nuclear_Electricity,4.25828941543918,6.909714589851809
Nuclear_Electricity,4.502220944208692,7.319703611398586
Nuclear_Electricity,4.572574873946427,5.10722282432268
Nuclear_Electricity,4.72243101438535,6.552225569672096
Nuclear_Electricity,5.078834207977592,7.823268374588447
Nuclear_Electricity,5.174405314786666,10.399337378608672
Nuclear_Electricity,5.428641389159031,9.424053859577125
Nuclear_Electricity,6.656019486259376,10.892560357564347
Nuclear_Electricity,6.749789366134783,11.213612397899842
Nuclear_Electricity,8.580542423286397,11.384625673106955
Nuclear_Electricity,9.104824634586704,10.14218440088358
Nuclear_Electricity,9.174412671599994,12.90285399058727
PolyethyleneLD,1.0,1.0
PolyethyleneLD,1.3358562367864695,0.9896800822949755
PolyethyleneLD,1.7923467230443972,0.8584605509467164
PolyethyleneLD,2.262832980972516,0.7049456385316234
PolyethyleneLD,2.820803382663848,0.6372517667352621
PolyethyleneLD,3.4941649048625796,0.5573346297881995
PolyethyleneLD,4.23200845665962,0.5109409890013297
PolyethyleneLD,5.075602536997885,0.5113165482980139
PolyethyleneLD,6.032431289640592,0.51385938227884
PolyethyleneLD,7.151923890063425,0.4289497353156255
PolyethyleneLD,8.300507399577167,0.3495672354754591
PolyethyleneLD,9.69860465116279,0.3419706452706672
PolyethyleneLD,11.339323467230445,0.34040975502314147
PolyethyleneLD,13.131966173361521,0.32534888083979446
PolyethyleneLD,15.031120507399576,0.3056851470170205
Solar_Thermal_Electricity,1.0,1.0
Solar_Thermal_Electricity,3.1739130434782603,1.1150384755133556
Solar_Thermal_Electricity,7.521739130434782,1.2149836620180292
Solar_Thermal_Electricity,9.695652173913043,1.0970095950456522
Solar_Thermal_Electricity,14.043478260869565,0.7886491976362693
Solar_Thermal_Electricity,19.840579710144926,0.9071382477954782
Polypropylene,1.0,1.0
Polypropylene,2.64,0.9168765743073047
Polypropylene,6.52,0.7858942065491183
Polypropylene,12.32,0.6826196473551638
Polypropylene,20.2,0.5566750629722922
Polypropylene,31.12,0.5037783375314862
Polypropylene,46.08,0.4408060453400503
Polypropylene,68.2,0.4408060453400503
Polypropylene,94.2,0.43324937027707805
Laser_Diode,1.0,1.0
Laser_Diode,11.0,0.5714285714285714
Laser_Diode,110.0,0.42857142857142855
Laser_Diode,1100.0,0.2857142857142857
Laser_Diode,3000.0,0.21428571428571427
Laser_Diode,6000.0,0.11428571428571428
Laser_Diode,11500.0,0.08571428571428572
Laser_Diode,18500.0,0.05714285714285714
Laser_Diode,31500.0,0.04857142857142857
Laser_Diode,50300.0,0.04
Laser_Diode,65800.0,0.04
Laser_Diode,84000.0,0.04
Trichloroethane,1.0,1.0
Trichloroethane,1.0971600000000001,0.997434559052711
Trichloroethane,1.20516,0.9586209750345198
Trichloroethane,1.32492,0.9500471251079368
Trichloroethane,1.45464,0.8002589569636386
Trichloroethane,1.6011600000000001,0.7363848773438377
Trichloroethane,1.751,0.6905266574522292
Electric_Power,1.0,1.0
Electric_Power,1.1983333333333333,0.8568376068376068
Electric_Power,1.4316666666666666,0.7200854700854701
Electric_Power,1.6966666666666668,0.6196581196581196
Electric_Power,2.006666666666667,0.6068376068376068
Electric_Power,2.3366666666666664,0.6132478632478632
Electric_Power,2.66,0.5811965811965812
Electric_Power,2.9783333333333335,0.5064102564102564
Electric_Power,3.341666666666667,0.4786324786324786
Electric_Power,3.743333333333333,0.49786324786324787
Electric_Power,4.158333333333333,0.4786324786324786
Electric_Power,4.626666666666667,0.438034188034188
Electric_Power,5.156666666666666,0.43589743589743585
Electric_Power,5.7283333333333335,0.4252136752136752
Electric_Power,6.368333333333333,0.4188034188034188
Electric_Power,7.053333333333334,0.39102564102564097
Electric_Power,7.855,0.37179487179487175
Electric_Power,8.738333333333333,0.3611111111111111
Electric_Power,9.668333333333333,0.3653846153846154
Electric_Power,10.616666666666667,0.35256410256410253
Electric_Power,11.661666666666667,0.33547008547008544
Electric_Power,12.796666666666667,0.344017094017094
Electric_Power,13.998333333333333,0.3376068376068376
Electric_Power,15.291666666666666,0.32692307692307687
Electric_Power,16.676666666666666,0.3162393162393162
Electric_Power,18.16,0.31410256410256404
Electric_Power,20.09,0.3098290598290598
Electric_Power,22.171666666666667,0.3055555555555555
Electric_Power,24.366666666666667,0.3034188034188034
Magnesium,1.0,1.0
Magnesium,1.0882949075247024,1.083426569106443
Magnesium,1.1656954649100584,1.2032447013654877
Magnesium,1.252216873574867,1.202827226525399
Magnesium,1.3552064859386876,1.2078442326956356
Magnesium,1.3933367114264,1.1953793797437637
Magnesium,1.4326070433240436,1.1843789561114795
Magnesium,1.4834051178109957,1.1819618563088519
Magnesium,1.5349632632379022,1.1855912169826501
Magnesium,1.6223714213326579,1.1855912169826501
Magnesium,1.7183937167468963,1.1750612201753539
Magnesium,1.819103116290854,1.1480489106384908
Magnesium,1.922219407144667,1.1096144192897488
Magnesium,2.0233088421586016,1.083716928669516
Magnesium,2.1466936914111985,1.0626323879596749
Magnesium,2.2713453255637193,1.0364049115543215
Magnesium,2.3978971370661264,0.9883034541338643
Magnesium,2.5397770458576137,0.9900255534749707
Magnesium,2.6962249809982266,0.989711990056169
Shotgun_Sanger_DNA_Sequencing,1.0,1.0
Shotgun_Sanger_DNA_Sequencing,1.9944945667874048,0.8756400212475165
Shotgun_Sanger_DNA_Sequencing,3.150885906239121,0.7659615109965046
Shotgun_Sanger_DNA_Sequencing,4.573394665303734,0.572245157403808
Shotgun_Sanger_DNA_Sequencing,6.602131434116279,0.4101203677775448
Shotgun_Sanger_DNA_Sequencing,8.807298726694963,0.29130671478136155
Shotgun_Sanger_DNA_Sequencing,11.430054887669163,0.2840644315165319
Shotgun_Sanger_DNA_Sequencing,14.174763153411405,0.2639002028333292
Shotgun_Sanger_DNA_Sequencing,17.31001014792264,0.249873320547369
Shotgun_Sanger_DNA_Sequencing,20.38390443175337,0.2302757208936982
Shotgun_Sanger_DNA_Sequencing,23.571811737516946,0.23056819733211822
Shotgun_Sanger_DNA_Sequencing,27.248875210180515,0.19666602310131584
Shotgun_Sanger_DNA_Sequencing,31.05507618349222,0.1793456422849524
Shotgun_Sanger_DNA_Sequencing,34.754297311911586,0.16718861963694695
Shotgun_Sanger_DNA_Sequencing,38.83071265082998,0.16323824460249375
Shotgun_Sanger_DNA_Sequencing,42.88818100338511,0.14926243069789263
Shotgun_Sanger_DNA_Sequencing,47.05429879336015,0.13407453166590177
Shotgun_Sanger_DNA_Sequencing,51.09288941727221,0.12891979446268878
Shotgun_Sanger_DNA_Sequencing,54.813154152129954,0.12721462757800447
Shotgun_Sanger_DNA_Sequencing,58.50774797597091,0.10185289390686939
Shotgun_Sanger_DNA_Sequencing,62.25621838033229,0.10126318628944932
Shotgun_Sanger_DNA_Sequencing,65.64247424131315,0.13145211460978748
Shotgun_Sanger_DNA_Sequencing,67.80931201528855,0.16065242547999511
Shotgun_Sanger_DNA_Sequencing,68.91402376243491,0.21749427694368872
Shotgun_Sanger_DNA_Sequencing,69.91538299148908,0.26144008795044515
Pentaerythritol,1.0,1.0
Pentaerythritol,1.2000978473581214,0.994509840828772
Pentaerythritol,1.4755381604696673,0.9482398163307634
Pentaerythritol,1.7382583170254404,0.9212617219676175
Pentaerythritol,2.037671232876712,0.9083167169003762
Pentaerythritol,2.3170254403131114,0.8382180291061271
Pentaerythritol,2.593444227005871,0.7762160324883586
Pentaerythritol,2.854207436399217,0.7876629359870234
Pentaerythritol,3.1678082191780823,0.7835435870525468
Pentaerythritol,3.48238747553816,0.7565395252296996
Pentaerythritol,3.7876712328767126,0.680502341752767
Pentaerythritol,4.090998043052838,0.6332260634088009
Pentaerythritol,4.429549902152641,0.6434839366689032
Pentaerythritol,4.768590998043053,0.5844415240077404
Pentaerythritol,5.107632093933463,0.6021997813970816
Pentaerythritol,5.50293542074364,0.5673529769686532
Pentaerythritol,5.922211350293542,0.5513275379060919
Pentaerythritol,6.37426614481409,0.5619253453075522
Pentaerythritol,6.824363992172212,0.5379835583084818
Pentaerythritol,7.24119373776908,0.46851150768303934
Pentaerythritol,7.6722113502935425,0.3644046437106512
Ethylene_2,1.0,1.0
Ethylene_2,1.1691803704064092,0.9979591836447167
Ethylene_2,1.3471830300671401,0.941739234044896
Ethylene_2,1.5522363854561967,0.9030842634577744
Ethylene_2,1.784145827251792,0.9362019962671443
Ethylene_2,2.0489766793162727,0.8039479483681937
Ethylene_2,2.3420907528137263,0.8015432363718644
Ethylene_2,2.674353734877234,0.7513361029771524
Ethylene_2,3.02679121663261,0.6457382952995225
Ethylene_2,3.4505530148227432,0.6086129079068346
Ethylene_2,3.9638999708086016,0.5465191501847342
Ethylene_2,4.517401316856411,0.5099749272578159
Ethylene_2,5.0842009665596315,0.4883762549499148
VinylAcetate,1.0,1.0
VinylAcetate,1.131827731092437,0.9588426722156599
VinylAcetate,1.2778361344537814,0.9084486124921117
VinylAcetate,1.4448529411764706,0.8624222906908118
VinylAcetate,1.6575630252100841,0.7453690291967036
VinylAcetate,1.888655462184874,0.6947668454856716
VinylAcetate,2.157563025210084,0.6768823387819924
VinylAcetate,2.475840336134454,0.6922020170449831
VinylAcetate,2.7925420168067228,0.6521300211409309
VinylAcetate,3.169642857142857,0.5978021199913309
VinylAcetate,3.553046218487395,0.49066386261762723
VinylAcetate,3.9747899159663866,0.4277311946569913
VinylAcetate,4.463760504201681,0.3728746123995701
CarbonBlack,1.0,1.0
CarbonBlack,1.0554190077823922,0.9947365281835241
CarbonBlack,1.1140935582133902,0.9887444394615538
CarbonBlack,1.1781973367367797,0.9685659813942297
CarbonBlack,1.2401124732651647,0.9786345824199021
CarbonBlack,1.3102038577931112,0.9506192464135343
CarbonBlack,1.3840717715037816,0.9530332680266935
CarbonBlack,1.4571395097242512,0.9191109925520605
CarbonBlack,1.5323485275275326,0.9032797166351695
Aniline,1.0,1.0
Aniline,1.0424949781810624,0.8437511835755352
Aniline,1.0901156750017316,0.8808007379827166
Aniline,1.1436586548451892,0.8773303558237879
Aniline,1.2025005194985108,0.8227629798008893
Aniline,1.2702084920689893,0.7095177256646276
Aniline,1.352981921451825,0.6565418866537923
Aniline,1.4311144974717738,0.6437470758208471
Aniline,1.5223384359631502,0.6173122736316958
Aniline,1.6380480709288632,0.6447403875288431
Aniline,1.776026875389624,0.5973919625825271
Aniline,1.9027845120177322,0.45453339509411217
PhthalicAnhydride,1.0,1.0
PhthalicAnhydride,1.112407570721118,0.9444900284622479
PhthalicAnhydride,1.2193202632114513,0.9254698174270362
PhthalicAnhydride,1.340004070280171,0.9395931586598278
PhthalicAnhydride,1.442202021572485,0.7736381850987059
PhthalicAnhydride,1.5635981276711215,0.8370131720401435
PhthalicAnhydride,1.699647242385184,0.8394936446691073
PhthalicAnhydride,1.8284716097958076,0.665702882049374
PhthalicAnhydride,1.97344142188454,0.4644594157934478
PhthalicAnhydride,2.1289939624177463,0.46588998891928995
PhthalicAnhydride,2.318092395359881,0.3984819547160241
PhthalicAnhydride,2.5244216810257107,0.4381898946158964
PhthalicAnhydride,2.753442778644597,0.5413075654731447
PhthalicAnhydride,3.000203514008548,0.5619105406425846
PhthalicAnhydride,3.252493046604708,0.49293139421984405
PhthalicAnhydride,3.5102774574316533,0.3837157087125314
PhthalicAnhydride,3.759242927888203,0.29311469865620304
PhthalicAnhydride,4.02869547520521,0.27269041267484495
Capillary_DNA_Sequencing,1.0,1.0
Capillary_DNA_Sequencing,22.500000000000004,0.5322085889570553
Capillary_DNA_Sequencing,67.5,0.30368098159509205
Capillary_DNA_Sequencing,144.00000000000003,0.25306748466257667
Capillary_DNA_Sequencing,248.5,0.19785276073619634
Capillary_DNA_Sequencing,388.5,0.1717791411042945
Capillary_DNA_Sequencing,525.0,0.11656441717791412
Capillary_DNA_Sequencing,688.5000000000001,0.14877300613496933
MaleicAnhydride,1.0,1.0
MaleicAnhydride,1.1480576594185192,0.8973812271971816
MaleicAnhydride,1.368189591986318,0.8209617215486693
MaleicAnhydride,1.55802589787442,0.6336469001048871
MaleicAnhydride,1.7632543366723674,0.5059751809854001
MaleicAnhydride,1.9748350842902516,0.464807192220781
MaleicAnhydride,2.263376496457366,0.43806591653870325
MaleicAnhydride,2.5765941851942338,0.46791194180015677
MaleicAnhydride,2.988516980210115,0.4780248734377859
MaleicAnhydride,3.3994624969460054,0.44055708961581297
MaleicAnhydride,3.843391155631566,0.511332869300807
MaleicAnhydride,4.3337405326166625,0.5324516644798706
MaleicAnhydride,4.859271927681408,0.4702534466610178
MaleicAnhydride,5.417786464695822,0.4082662374832937
Refined_Cane_Sugar,1.0,1.0
Refined_Cane_Sugar,1.0131147540983607,0.9722719141323793
Refined_Cane_Sugar,1.0245901639344261,0.9141323792486583
Refined_Cane_Sugar,1.044262295081967,0.9731663685152057
Refined_Cane_Sugar,1.060655737704918,0.8899821109123436
Refined_Cane_Sugar,1.0737704918032787,0.9472271914132379
Refined_Cane_Sugar,1.0934426229508196,0.9445438282647585
Refined_Cane_Sugar,1.1065573770491803,0.8837209302325582
Refined_Cane_Sugar,1.1213114754098361,0.8559928443649374
Refined_Cane_Sugar,1.139344262295082,0.8264758497316637
Refined_Cane_Sugar,1.1557377049180328,0.8649373881932021
Refined_Cane_Sugar,1.1655737704918032,0.9910554561717352
Refined_Cane_Sugar,1.1852459016393442,0.8676207513416816
Refined_Cane_Sugar,1.20327868852459,0.8980322003577819
Refined_Cane_Sugar,1.221311475409836,0.8899821109123436
Refined_Cane_Sugar,1.2377049180327868,0.8747763864042933
Refined_Cane_Sugar,1.2557377049180327,0.8801431127012522
Refined_Cane_Sugar,1.277049180327869,0.8810375670840788
Refined_Cane_Sugar,1.298360655737705,0.8694096601073346
Refined_Cane_Sugar,1.318032786885246,0.8470483005366727
Refined_Cane_Sugar,1.339344262295082,0.8363148479427549
Refined_Cane_Sugar,1.3540983606557377,0.8407871198568874
Refined_Cane_Sugar,1.3737704918032787,0.8273703041144902
Refined_Cane_Sugar,1.3983606557377048,0.8193202146690519
Refined_Cane_Sugar,1.4163934426229507,0.813953488372093
Refined_Cane_Sugar,1.439344262295082,0.8050089445438282
Refined_Cane_Sugar,1.459016393442623,0.813953488372093
Refined_Cane_Sugar,1.4885245901639343,0.9973166368515206
Refined_Cane_Sugar,1.501639344262295,0.8738819320214669
Refined_Cane_Sugar,1.5245901639344261,0.8255813953488371
Refined_Cane_Sugar,1.5508196721311476,0.8166368515205725
Refined_Cane_Sugar,1.5688524590163935,0.8059033989266547
Refined_Cane_Sugar,1.598360655737705,0.7924865831842576
Paraxylene,1.0,1.0
Paraxylene,1.368421052631579,0.84375
Paraxylene,1.9298245614035088,0.84375
Paraxylene,2.6666666666666665,0.78125
Paraxylene,3.6842105263157894,0.6875
Paraxylene,4.385964912280702,0.525
Paraxylene,5.43859649122807,0.5125
Paraxylene,6.491228070175438,0.5125
Paraxylene,8.140350877192983,0.43750000000000006
Paraxylene,9.824561403508772,0.43750000000000006
Paraxylene,11.929824561403509,0.35625
Ammonia,1.0,1.0
Ammonia,1.1090489339550043,1.0335489138818448
Ammonia,1.2269023584265086,1.006828259040448
Ammonia,1.3584038748811733,0.9899945782305768
Ammonia,1.5098909057987415,0.9811075197357502
Ammonia,1.6826762029785887,0.9605394631780458
Ammonia,1.8834140600244444,0.8779684243453088
Ammonia,2.1238287085238334,0.7658061194759843
Ammonia,2.3924901543615045,0.5807536186538057
Ammonia,2.666810013127518,0.45460539997264154
Ammonia,2.9558191118555066,0.4381598672016305
Ammonia,3.268706713141098,0.42887604099731425
Ammonia,3.597754741750034,0.4296154591875302
SCGT,1.0,1.0
SCGT,1.9726027397260273,0.72265625
SCGT,5.9373776908023475,0.5014880952380952
SCGT,11.536203522504891,0.4718191964285714
SCGT,18.702544031311156,0.45312499999999994
SCGT,21.75146771037182,0.44401041666666663
Automotive_(US),1.0,1.0
Automotive_(US),2.1963963963963966,0.7321150480941483
Automotive_(US),3.5720720720720722,0.6149418703053573
Automotive_(US),5.171171171171171,0.494318973322913
Automotive_(US),6.824324324324325,0.42197935532454767
Automotive_(US),8.554954954954955,0.37442189676307763
Automotive_(US),10.38018018018018,0.3337905097998764
Automotive_(US),12.268468468468468,0.3001823423234121
Automotive_(US),14.2,0.2717880176022172
Automotive_(US),16.156756756756756,0.25339307673197103
Automotive_(US),18.181081081081082,0.23495250242969865
Automotive_(US),20.24954954954955,0.22028517553166865
Automotive_(US),22.373873873873872,0.20794135801973376
Automotive_(US),24.556756756756755,0.19692956554962535
Automotive_(US),26.796396396396396,0.18815259116518104
Automotive_(US),29.104504504504504,0.17974975973654542
Automotive_(US),31.475675675675674,0.1713743102168857
Automotive_(US),33.9,0.16374997719677814
Automotive_(US),36.37477477477478,0.1566708948009791
Automotive_(US),38.894594594594594,0.15054983959123824
Automotive_(US),41.46756756756757,0.14388637601983953
Automotive_(US),44.07117117117117,0.13964289486377754
Automotive_(US),46.74234234234234,0.13354245326018926
VinylChloride,1.0,1.0
VinylChloride,1.1495497549298985,0.9334046536278215
VinylChloride,1.313119799384475,0.8513705912502813
VinylChloride,1.497207340704434,0.8121229982550859
VinylChloride,1.7251795280975721,0.7686051040547665
VinylChloride,2.0101447623389945,0.669120511781855
VinylChloride,2.286447053459478,0.5743570884456657
VinylChloride,2.6248717656445915,0.5382382100441061
VinylChloride,3.050723811694973,0.4653073971649207
VinylChloride,3.511227630229112,0.4684523728378553
VinylChloride,4.005471332497435,0.434514889683748
Photovoltaics,1.0,1.0
Photovoltaics,2.0,0.8
Photovoltaics,3.125,0.6
Photovoltaics,4.375,0.52
Photovoltaics,6.375,0.48
Photovoltaics,9.625,0.4
Photovoltaics,13.5,0.36
Photovoltaics,19.5,0.31
Photovoltaics,29.5,0.28
Photovoltaics,40.5,0.26
Photovoltaics,53.5,0.2
Photovoltaics,67.5,0.16
Photovoltaics,82.0,0.15
Photovoltaics,99.0,0.17
Photovoltaics,119.0,0.19
Photovoltaics,142.5,0.18
Photovoltaics,170.0,0.17
Photovoltaics,200.0,0.17
Photovoltaics,230.0,0.16
Photovoltaics,265.0,0.15
Photovoltaics,305.0,0.16
Photovoltaics,349.5,0.166
Photovoltaics,412.5,0.16
Photovoltaics,489.0,0.14
Photovoltaics,589.5,0.14
Photovoltaics,734.5,0.14
Photovoltaics,930.0,0.13
Photovoltaics,1192.5,0.12
TitaniumDioxide,1.0,1.0
TitaniumDioxide,1.0706291495415745,0.9799595124391918
TitaniumDioxide,1.1435599114764465,0.9424013220700924
TitaniumDioxide,1.218741700916851,0.9213284390639652
TitaniumDioxide,1.2932785330382548,0.912476138350563
TitaniumDioxide,1.3721530192854883,0.8944158188168326
TitaniumDioxide,1.4561618716408473,0.8343574817898729
TitaniumDioxide,1.5390452102434398,0.7251450795054353
TitaniumDioxide,1.6247613025608598,0.7432913559407688
Motor_Gasoline,1.0,1.0
Motor_Gasoline,1.0864197530864197,1.1327433628318584
Motor_Gasoline,1.1810699588477367,1.1592920353982301
Motor_Gasoline,1.279835390946502,1.1858407079646018
Motor_Gasoline,1.3847736625514404,1.168141592920354
Motor_Gasoline,1.5020576131687242,1.1415929203539823
Motor_Gasoline,1.6244855967078187,1.1858407079646018
Motor_Gasoline,1.7572016460905346,1.1327433628318584
Motor_Gasoline,1.889917695473251,1.1150442477876106
Motor_Gasoline,2.0360082304526745,1.0884955752212389
Motor_Gasoline,2.1882716049382713,1.0973451327433628
Motor_Gasoline,2.340534979423868,1.0265486725663717
Motor_Gasoline,2.4938271604938267,1.008849557522124
Motor_Gasoline,2.6532921810699586,1.0
Motor_Gasoline,2.816872427983539,0.9911504424778761
Motor_Gasoline,2.9814814814814814,0.9646017699115044
Motor_Gasoline,3.1522633744855963,0.9380530973451326
Motor_Gasoline,3.3281893004115224,0.9203539823008848
Motor_Gasoline,3.5113168724279835,0.9203539823008848
Motor_Gasoline,3.698559670781893,0.8938053097345133
Motor_Gasoline,3.8950617283950613,0.8849557522123894
Motor_Gasoline,4.098765432098766,0.831858407079646
Solar_Water_Heaters,1.0,1.0
Solar_Water_Heaters,18.080000000000002,1.1777229532686817
Solar_Water_Heaters,56.58,1.23281703724308
Solar_Water_Heaters,167.96,1.7167223121110677
Solar_Water_Heaters,267.71999999999997,1.7674735458623405
Solar_Water_Heaters,384.86,1.907659566088125
Solar_Water_Heaters,535.4,1.8872816540559518
Solar_Water_Heaters,1300.2342857142855,1.8022044301041371
Solar_Water_Heaters,2864.52,1.5734609419809766
Solar_Water_Heaters,9011.505714285715,1.4305644131180668
Wind_Turbine_(Denmark),1.0,1.0
Wind_Turbine_(Denmark),1.5,1.0339503386004514
Wind_Turbine_(Denmark),4.0,0.9761625282167042
Wind_Turbine_(Denmark),15.6,0.920902934537246
Wind_Turbine_(Denmark),39.9,0.8646501128668171
Wind_Turbine_(Denmark),61.1,0.7661399548532731
Wind_Turbine_(Denmark),69.9,0.6972460496613996
Wind_Turbine_(Denmark),80.1,0.6874943566591422
Wind_Turbine_(Denmark),93.7,0.7158465011286682
Wind_Turbine_(Denmark),109.9,0.7360722347629797
Wind_Turbine_(Denmark),126.5,0.6732279909706547
Wind_Turbine_(Denmark),143.1,0.6350338600451467
Wind_Turbine_(Denmark),164.1,0.5999097065462754
Wind_Turbine_(Denmark),202.7,0.5507900677200903
Wind_Turbine_(Denmark),260.1,0.5368848758465011
Wind_Turbine_(Denmark),332.7,0.5454627539503386
Wind_Turbine_(Denmark),429.5,0.5379683972911964
Wind_Turbine_(Denmark),551.1,0.5148532731376975
Wind_Turbine_(Denmark),771.0,0.5023024830699774
Sorbitol,1.0,1.0
Sorbitol,1.0622317596566524,0.8833258940664473
Sorbitol,1.1258941344778255,0.865298835022179
Sorbitol,1.1952789699570816,0.8391928099805022
Sorbitol,1.2711015736766809,0.833365805262021
Sorbitol,1.3533619456366237,0.8026631659456821
Sorbitol,1.4427753934191703,0.7802975915975303
Sorbitol,1.5371959942775393,0.800582518857979
Styrene,1.0,1.0
Styrene,1.1342173669836466,0.9605009383905623
Styrene,1.3065600561569763,0.939307005365951
Styrene,1.497910565627982,0.8775496488135153
Styrene,1.6911256622026258,0.8264863811862248
Styrene,1.9041492547135668,0.7637413555685637
Styrene,2.1404472815416846,0.6699908670414375
Styrene,2.422482533206103,0.6232752869335451
Styrene,2.7366435238502627,0.6416380838415058
Styrene,3.0866813640003072,0.6038839222082432
Styrene,3.446228598378906,0.5184139662641071
Styrene,3.8518201660579336,0.4818837948984759
Styrene,4.361609248352035,0.47116305769538375
Styrene,4.837111864258059,0.41690186307471466
Styrene,5.350597216281137,0.38516332179616997
Aluminum,1.0,1.0
Aluminum,1.1103450995340403,1.014789988208467
Aluminum,1.2186528565513708,0.9968595476698732
Aluminum,1.321571514008373,0.9865720393991055
Aluminum,1.4499898132874165,0.9447852758795529
Aluminum,1.5823513561471882,0.9251221293720994
Aluminum,1.7074836191089586,0.8695740775031218
Aluminum,1.846680117508659,0.8222082469813892
Aluminum,1.9986921575457253,0.8644432910717016
Aluminum,2.166477171905704,0.8834453590655914
Aluminum,2.347472052261122,0.8641638135043369
Aluminum,2.5425311680544693,0.8636255516049772
Aluminum,2.757372222477803,0.8752356039613791
Aluminum,2.9712931867323,0.9109749739026869
Aluminum,3.220571901760658,0.9224034126498566
Aluminum,3.4818775097102375,0.8859969322666866
Aluminum,3.739831360616198,0.7832163856670069
CCGT_Power,1.0,1.0
CCGT_Power,1.0947016831488636,0.8932038834951457
CCGT_Power,1.3560154561529898,1.116504854368932
CCGT_Power,1.7407164843801166,1.1636893203883494
CCGT_Power,1.9168249394197394,0.9986407766990291
CCGT_Power,2.166546597681577,1.2267961165048542
CCGT_Power,2.4448883358438667,1.0128155339805827
CCGT_Power,2.8785120178138714,1.2458252427184466
CCGT_Power,3.1961490601873077,1.1792233009708737
CCGT_Power,3.994171196542013,1.035728155339806
CCGT_Power,4.960835680136224,0.8745631067961165
CCGT_Power,5.902613137730041,0.9075728155339805
CCGT_Power,6.8849957430087105,0.8400000000000001
BisphenolA,1.0,1.0
BisphenolA,1.1881443298969072,0.9898118597347451
BisphenolA,1.4050687285223369,0.9877918353483139
BisphenolA,1.60180412371134,0.9312578021704759
BisphenolA,1.8685567010309276,0.9028263549575469
BisphenolA,2.179553264604811,0.7928140497393691
BisphenolA,2.57860824742268,0.7532189413266334
BisphenolA,2.9961340206185567,0.7185735559650751
BisphenolA,3.5390893470790377,0.7145609312489597
BisphenolA,4.0992268041237105,0.6493964345890636
BisphenolA,4.716494845360825,0.6295773929683596
BisphenolA,5.498711340206185,0.5399789918300707
BisphenolA,6.3672680412371125,0.4889542202922879
BisphenolA,7.169243986254295,0.4631022653612263
EthyleneGlycol,1.0,1.0
EthyleneGlycol,1.118270747294624,1.0564908004134583
EthyleneGlycol,1.2261484743228583,0.9121261646418801
EthyleneGlycol,1.356872612568261,0.8834054735192586
EthyleneGlycol,1.5081731076042266,0.8968073794621132
EthyleneGlycol,1.6736044635287037,0.8418499177424883
EthyleneGlycol,1.8375133331509996,0.7716834661605811
EthyleneGlycol,2.027249769803718,0.6991701476726839
EthyleneGlycol,2.2085623900299938,0.6147786220454537
EthyleneGlycol,2.3947980198561387,0.5755339809135154
EthyleneGlycol,2.629178860232111,0.5711883919090736
EthyleneGlycol,2.9060981502247265,0.5245648308731773
EthyleneGlycol,3.185980362661707,0.4777723889843085
Methanol,1.0,1.0
Methanol,1.0930175979239316,0.8897369921611084
Methanol,1.1799935122861083,0.9127010476623163
Methanol,1.287567918254805,0.8820067867720921
Methanol,1.4077933663125457,0.8706711994770763
Methanol,1.5325602140945584,0.834104278969448
Methanol,1.6688427540345472,0.841707111254954
Methanol,1.8115724596545293,0.7008769434302939
